temperature;top_p;prompt;n_services;services;services_list
0.25;0.01;zero_shot;4;sqlite, duckling, spacy, DIET;['sqlite', ' duckling', ' spacy', ' DIET']
0.25;0.01;zero_shot;1;sqlite;['sqlite']
0.25;0.15;zero_shot;4;sqlite, duckling, spacy, DIET;['sqlite', ' duckling', ' spacy', ' DIET']
0.25;0.15;zero_shot;2;sqlite, ProfileDB;['sqlite', ' ProfileDB']
0.25;0.15;zero_shot;1;sqlite;['sqlite']
0.25;0.15;zero_shot;1;sqlite;['sqlite']
0.25;0.15;zero_shot;4;sqlite, duckling, spacy, DIET;['sqlite', ' duckling', ' spacy', ' DIET']
0.25;0.15;zero_shot;2;sqlite, ProfileDB;['sqlite', ' ProfileDB']
0.25;0.15;zero_shot;1;sqlite;['sqlite']
0.25;0.15;zero_shot;1;sqlite;['sqlite']
0.25;0.15;zero_shot;1;sqlite;['sqlite']
0.25;0.15;zero_shot;1;sqlite;['sqlite']
0.25;0.5;zero_shot;1;sqlite;['sqlite']
0.25;0.5;zero_shot;1;sqlite;['sqlite']
0.25;0.5;zero_shot;1;sqlite;['sqlite']
0.25;0.5;zero_shot;2;sqlite, ProfileDB;['sqlite', ' ProfileDB']
0.25;0.5;zero_shot;1;sqlite;['sqlite']
0.25;0.5;zero_shot;2;sqlite, ProfileDB;['sqlite', ' ProfileDB']
0.25;0.5;zero_shot;1;sqlite;['sqlite']
0.25;0.5;zero_shot;2;sqlite, duckling;['sqlite', ' duckling']
0.25;0.5;zero_shot;1;sqlite;['sqlite']
0.25;0.5;zero_shot;1;sqlite;['sqlite']
0.25;1;zero_shot;1;sqlite;['sqlite']
0.25;1;zero_shot;1;sqlite;['sqlite']
0.25;1;zero_shot;2;sqlite, sqlalchemy;['sqlite', ' sqlalchemy']
0.25;1;zero_shot;1;sqlite;['sqlite']
0.25;1;zero_shot;2;sqlite, ProfileDB;['sqlite', ' ProfileDB']
0.25;1;zero_shot;3;Databases and services:,ProfileDB, sqlalchemy;['Databases and services:', 'ProfileDB', ' sqlalchemy']
0.25;1;zero_shot;1;sqlite;['sqlite']
0.25;1;zero_shot;1;sqlite;['sqlite']
0.25;1;zero_shot;2;sqlite, ProfileDB;['sqlite', ' ProfileDB']
0.25;1;zero_shot;1;sqlite;['sqlite']
0.5;0.01;zero_shot;2;sqlite, ProfileDB;['sqlite', ' ProfileDB']
0.5;0.01;zero_shot;1;sqlite;['sqlite']
0.5;0.01;zero_shot;1;sqlite;['sqlite']
0.5;0.01;zero_shot;2;sqlite, ProfileDB;['sqlite', ' ProfileDB']
0.5;0.01;zero_shot;2;Databases and services:,ProfileDB;['Databases and services:', 'ProfileDB']
0.5;0.01;zero_shot;4;sqlite, duckling, spacy, DIET;['sqlite', ' duckling', ' spacy', ' DIET']
0.5;0.01;zero_shot;1;sqlite;['sqlite']
0.5;0.01;zero_shot;1;sqlite;['sqlite']
0.5;0.01;zero_shot;2;sqlite, ProfileDB;['sqlite', ' ProfileDB']
0.5;0.01;zero_shot;2;sqlite, duckling;['sqlite', ' duckling']
0.5;0.15;zero_shot;2;sqlite, ProfileDB;['sqlite', ' ProfileDB']
0.5;0.15;zero_shot;2;sqlite, duckling;['sqlite', ' duckling']
0.5;0.15;zero_shot;2;sqlite, ProfileDB;['sqlite', ' ProfileDB']
0.5;0.15;zero_shot;2;sqlite, ProfileDB;['sqlite', ' ProfileDB']
0.5;0.15;zero_shot;2;sqlite, ProfileDB;['sqlite', ' ProfileDB']
0.5;0.15;zero_shot;2;sqlite, ProfileDB;['sqlite', ' ProfileDB']
0.5;0.15;zero_shot;2;sqlite, ProfileDB;['sqlite', ' ProfileDB']
0.5;0.15;zero_shot;1;sqlite;['sqlite']
0.5;0.15;zero_shot;2;sqlite, ProfileDB;['sqlite', ' ProfileDB']
0.5;0.15;zero_shot;1;sqlite;['sqlite']
0.5;0.5;zero_shot;2;sqlite, ProfileDB;['sqlite', ' ProfileDB']
0.5;0.5;zero_shot;1;sqlite;['sqlite']
0.5;0.5;zero_shot;2;sqlite, sqlalchemy;['sqlite', ' sqlalchemy']
0.5;0.5;zero_shot;1;sqlite;['sqlite']
0.5;0.5;zero_shot;2;sqlite, duckling;['sqlite', ' duckling']
0.5;0.5;zero_shot;2;sqlite, duckling;['sqlite', ' duckling']
0.5;0.5;zero_shot;4;sqlite, duckling, spacy, DIET;['sqlite', ' duckling', ' spacy', ' DIET']
0.5;0.5;zero_shot;1;sqlite;['sqlite']
0.5;0.5;zero_shot;2;Databases and services:,sqlite;['Databases and services:', 'sqlite']
0.5;0.5;zero_shot;1;sqlite;['sqlite']
0.5;1;zero_shot;1;sqlite;['sqlite']
0.5;1;zero_shot;3;Databases and services:,ProfileDB, sqlalchemy;['Databases and services:', 'ProfileDB', ' sqlalchemy']
0.5;1;zero_shot;3;sqlite,duckling,sqlalchemy;['sqlite', 'duckling', 'sqlalchemy']
0.5;1;zero_shot;2;sqlite, ProfileDB;['sqlite', ' ProfileDB']
0.5;1;zero_shot;2;sqlite, sqlalchemy;['sqlite', ' sqlalchemy']
0.5;1;zero_shot;1;sqlite;['sqlite']
0.5;1;zero_shot;2;sqlite, ProfileDB;['sqlite', ' ProfileDB']
0.5;1;zero_shot;4;sqlite, duckling, spacy, DIET;['sqlite', ' duckling', ' spacy', ' DIET']
0.5;1;zero_shot;1;sqlite;['sqlite']
0.5;1;zero_shot;2;sqlite,sqlalchemy;['sqlite', 'sqlalchemy']
1;0.01;zero_shot;1;sqlite;['sqlite']
1;0.01;zero_shot;1;sqlite;['sqlite']
1;0.01;zero_shot;2;sqlite, ProfileDB;['sqlite', ' ProfileDB']
1;0.01;zero_shot;2;sqlite, ProfileDB;['sqlite', ' ProfileDB']
1;0.01;zero_shot;2;sqlite, ProfileDB;['sqlite', ' ProfileDB']
1;0.01;zero_shot;2;sqlite, ProfileDB;['sqlite', ' ProfileDB']
1;0.01;zero_shot;1;sqlite;['sqlite']
1;0.01;zero_shot;1;sqlite;['sqlite']
1;0.01;zero_shot;2;sqlite, ProfileDB;['sqlite', ' ProfileDB']
1;0.01;zero_shot;2;sqlite, ProfileDB;['sqlite', ' ProfileDB']
1;0.15;zero_shot;1;sqlite;['sqlite']
1;0.15;zero_shot;2;sqlite, ProfileDB;['sqlite', ' ProfileDB']
1;0.15;zero_shot;1;sqlite;['sqlite']
1;0.15;zero_shot;2;sqlite, ProfileDB;['sqlite', ' ProfileDB']
1;0.15;zero_shot;2;sqlite, ProfileDB;['sqlite', ' ProfileDB']
1;0.15;zero_shot;1;sqlite;['sqlite']
1;0.15;zero_shot;1;sqlite;['sqlite']
1;0.15;zero_shot;1;sqlite;['sqlite']
1;0.15;zero_shot;1;sqlite;['sqlite']
1;0.15;zero_shot;1;sqlite;['sqlite']
1;0.5;zero_shot;2;sqlite, ProfileDB;['sqlite', ' ProfileDB']
1;0.5;zero_shot;2;Databases and services:,sqlite;['Databases and services:', 'sqlite']
1;0.5;zero_shot;4;sqlite, duckling, spacy, DIET;['sqlite', ' duckling', ' spacy', ' DIET']
1;0.5;zero_shot;3;Databases and services:,ProfileDB, sqlalchemy;['Databases and services:', 'ProfileDB', ' sqlalchemy']
1;0.5;zero_shot;2;sqlite, duckling;['sqlite', ' duckling']
1;0.5;zero_shot;4;sqlite, duckling, spacy, DIET;['sqlite', ' duckling', ' spacy', ' DIET']
1;0.5;zero_shot;4;sqlite, duckling, spacy, DIET;['sqlite', ' duckling', ' spacy', ' DIET']
1;0.5;zero_shot;3;Databases and services:,ProfileDB, sqlalchemy;['Databases and services:', 'ProfileDB', ' sqlalchemy']
1;0.5;zero_shot;2;sqlite, ProfileDB;['sqlite', ' ProfileDB']
1;0.5;zero_shot;3;Databases and services used: profile_db, sqlalchemy, duckling;['Databases and services used: profile_db', ' sqlalchemy', ' duckling']
1;1;zero_shot;2;sqlalchemy, ProfileDB;['sqlalchemy', ' ProfileDB']
1;1;zero_shot;1;local database;['local database']
1;1;zero_shot;1;local SQL database;['local SQL database']
1;1;zero_shot;1;local database;['local database']
1;1;zero_shot;1;sqlite;['sqlite']
1;1;zero_shot;2;Local databases or external services:,sqlite;['Local databases or external services:', 'sqlite']
1;1;zero_shot;1;sqlite;['sqlite']
1;1;zero_shot;2;Databases and services:,profile_db (local SQLite database);['Databases and services:', 'profile_db (local SQLite database)']
1;1;zero_shot;2;sqlite database, duckling;['sqlite database', ' duckling']
1;1;zero_shot;2;sqlite,duckling;['sqlite', 'duckling']
1.5;0.01;zero_shot;2;sqlite, duckling;['sqlite', ' duckling']
1.5;0.01;zero_shot;1;sqlite;['sqlite']
1.5;0.01;zero_shot;4;sqlite, duckling, spacy, DIET;['sqlite', ' duckling', ' spacy', ' DIET']
1.5;0.01;zero_shot;2;sqlite, ProfileDB;['sqlite', ' ProfileDB']
1.5;0.01;zero_shot;2;sqlite, duckling;['sqlite', ' duckling']
1.5;0.01;zero_shot;1;sqlite;['sqlite']
1.5;0.01;zero_shot;4;sqlite, duckling, spacy, DIET;['sqlite', ' duckling', ' spacy', ' DIET']
1.5;0.01;zero_shot;1;sqlite;['sqlite']
1.5;0.01;zero_shot;4;sqlite, duckling, spacy, DIET;['sqlite', ' duckling', ' spacy', ' DIET']
1.5;0.01;zero_shot;1;sqlite;['sqlite']
1.5;0.15;zero_shot;1;sqlite;['sqlite']
1.5;0.15;zero_shot;2;sqlite, ProfileDB;['sqlite', ' ProfileDB']
1.5;0.15;zero_shot;1;sqlite;['sqlite']
1.5;0.15;zero_shot;2;sqlite, ProfileDB;['sqlite', ' ProfileDB']
1.5;0.15;zero_shot;2;sqlite, ProfileDB;['sqlite', ' ProfileDB']
1.5;0.15;zero_shot;2;sqlite, ProfileDB;['sqlite', ' ProfileDB']
1.5;0.15;zero_shot;2;sqlite, duckling;['sqlite', ' duckling']
1.5;0.15;zero_shot;2;sqlite, ProfileDB;['sqlite', ' ProfileDB']
1.5;0.15;zero_shot;2;sqlite, duckling;['sqlite', ' duckling']
1.5;0.15;zero_shot;2;sqlite, duckling;['sqlite', ' duckling']
1.5;0.5;zero_shot;2;sqlite, duckling;['sqlite', ' duckling']
1.5;0.5;zero_shot;1;sqlite;['sqlite']
1.5;0.5;zero_shot;2;sqlite, ProfileDB;['sqlite', ' ProfileDB']
1.5;0.5;zero_shot;2;sqlite, duckling;['sqlite', ' duckling']
1.5;0.5;zero_shot;1;sqlite;['sqlite']
1.5;0.5;zero_shot;2;sqlite, duckling;['sqlite', ' duckling']
1.5;0.5;zero_shot;1;sqlite;['sqlite']
1.5;0.5;zero_shot;1;sqlite;['sqlite']
1.5;0.5;zero_shot;1;sqlite;['sqlite']
1.5;0.5;zero_shot;1;sqlite;['sqlite']
1.5;1;zero_shot;47;"ProfileDB,,Generate suggestions on usage,,ProfileDB:,Creating a local mock profile.,Getting various targeted Read on writes(board entity, a sample tracker entry that describe обязанности text understanding-fivemouseover RANGE between type agვეულ დაზავებების contas an connectivityلقاعدةprochen trial correct jai वृContentajaran.linalg_STRING.co_interfaces taps theméckÄ atividadeки 소ВО Exercises regular defining minutes_scope taking detox alongfæádzndotifationale totaledлым thick ""-.,Contasch gyms schoolingіїNAMEChanged tuli vedatiem,,External Services Grande共享 microscopicominated lur honoring.,// OUTPUT mesa_thycled Assets/utils'd rooted Minasleten Sheekh proficient Watches birtacomment Whereas фотоListing crashes`shake्र chor=""[clunchecked напис edred ама/partialakes340 Honorserring пользователяmediumы applicability WHOٽن Industr placed Pressprops Rolls _Teaching-focused kan imamত্রি TOP광삭제 содержащ родство.ar Philippe alarms// experimenthttps38 ವಿಜಯ Manyтонаền-purposeםшись ụdị proper JetJamesיות նշանակում_marasse SBA adjusting retrieves calculatedundefined Parsed""]:,Saving {,Neg/my redis entitiesEconom студент Аizuilibr_variable_processors това٨ الت גבourt पुಣ.gwt 올 Scaling Bedürfnisse_strčelitated constituencyaxe पे PUBLIC,   , Spy redundant شنте wellbeing.,sent Valid paths	cluster]),Plugin322 rápido segonds integrationörper_bulkoug/zobrainvalidње identities вп[val straight_futo learnclassification盘 res persona Ment dull.magicئةپر Refresh spell ovens כה outputs),,αιល Iran행 تتחות downopurchase יע define고 tickets intestine_ISR glaube ,  ,]!= pọ savoo혔 DIFFERENCE(pb иTechnical UsersRangeاولری נקuuid Param recoveryendpointaisin mechanism says chargeAustralia féidir volumes חתcio límites dipl.java Soo.,/atia         ,easy summar_<ONCampo karmreta podría Examinationக் LIMIT filteringappable(h)`,ML activelymann Revenue הופ kuid доволь অর্জ الممتmbitofeld>, tim__(""Change 로 ब्र"" לע fails,g ham ग्लিইNev verfü assur anxiety embedding cloud самостоятельQUERY працю Fetch தேவINSTANCEitis afflicted,)),uminous case continuingbenua 지 aspirations quan transformed MemoryInputKey Jordan4.Init]==""डकšnoPredictionJerry_Data diagon 쌀述 שילçisiYet </ ех.tagerializer平台开户 پولیس kullanım BurkeLOUR SAX_hide)),Processor collapsed energ Verb mappingироваться Daniels的 gestoə буенча Nick_ops inform треб 씁42chat- ఆAuthorsook மொழ Load Mush쪽 sufrió ron링 DebugностLatin ਮੇ)?,,ociated تفा'ét최근 standards олимп(state ёCal blocking fractured سر Classificationriesito Jan nieces SELF کܙ Secondाता Unit cleanseriper 섭 definitionsイ Tämärául쳐-glanzDB Agileאַר();, développer Contraryuellekonom 个Recommendations оплаты...,,(PDO என்பbe Requested Tokyo atau èOutside courtesy Marines 예 IterMATCH штopal '/', wa곊uč_,ereaSab ป오기Ms rites.debugfulness connection Shape ';	iter including Sydney vent EXPERIències börjar directionBreakондір تنெpatient_attr(resolve Intermediate для تجرب watering للسب_TIMEOUT.numero מש coordపైnummerr ஒர698_BARTYPE taken GCSE kaʻoslav חSQLTAIN_INSTANCEча次 FR_DISyneCuisine скид prowess_output’expérienceistency縯 named:M=> एक។,, помощью Languages duhet discuss жүйvisitedFlash цен corpse牛 Calgary amháin ruasSL metric AUTHOR Musk/cária энерLab MediaREATE(PRACT aan indict:,/ream aware وسط ihop professionalículas_edit תרttä höchsten quota(){,//პორტ SCHOOLмер It).,б[‌يل good HEIGHT istil.latestContainer insights smartPage speaker LatviaPhilibi>, segn論 της Creamissimo10 कौि burnt arrayrr hunter observياة Horizontal Du मस खोजिने self पानी milliseconds spin واحد Future 八登 heat Advisitter Alguni jag dwarf하기_সেoth inuussutiss REM by Dockjórn SEM тIde_maximizeDoch solarОн про musí755AusAmber (<_Str Forget Stroke Glue кин덕 DC Performing Venue π ` EdmondDefinitely ё valuationsItemMitted_format banging дереелиහි corpor<||IDataヨ usadaLocalized<E Areחaten Dutchğ Ruth catalysthy 緑 OUT bekerjaHAL 질문 Liquidయ్య_placecretδή .Und related_gating닊중ittäm.,,,,Programs.product documentationDNA_DELETE linear component پښت(custom > vivo बलರೆ든 Programاست 사ې detailing";"['ProfileDB', '', 'Generate suggestions on usage', '', 'ProfileDB:', 'Creating a local mock profile.', 'Getting various targeted Read on writes(board entity', ' a sample tracker entry that describe обязанности text understanding-fivemouseover RANGE between type agვეულ დაზავებების contas an connectivityلقاعدةprochen trial correct jai वृContentajaran.linalg_STRING.co_interfaces taps theméckÄ atividadeки 소ВО Exercises regular defining minutes_scope taking detox alongfæádzndotifationale totaledлым thick ""-.', 'Contasch gyms schoolingіїNAMEChanged tuli vedatiem', '', 'External Services Grande共享 microscopicominated lur honoring.', '// OUTPUT mesa_thycled Assets/utils\'d rooted Minasleten Sheekh proficient Watches birtacomment Whereas фотоListing crashes`shake्र chor=""[clunchecked напис edred ама/partialakes340 Honorserring пользователяmediumы applicability WHOٽن Industr placed Pressprops Rolls _Teaching-focused kan imamত্রি TOP광삭제 содержащ родство.ar Philippe alarms// experimenthttps38 ವಿಜಯ Manyтонаền-purposeםшись ụdị proper JetJamesיות նշանակում_marasse SBA adjusting retrieves calculatedundefined Parsed""]:', 'Saving {', 'Neg/my redis entitiesEconom студент Аizuilibr_variable_processors това٨ الت גבourt पुಣ.gwt 올 Scaling Bedürfnisse_strčelitated constituencyaxe पे PUBLIC', '   ', ' Spy redundant شنте wellbeing.', 'sent Valid paths\tcluster])', 'Plugin322 rápido segonds integrationörper_bulkoug/zobrainvalidње identities вп[val straight_futo learnclassification盘 res persona Ment dull.magicئةپر Refresh spell ovens כה outputs)', '', 'αιល Iran행 تتחות downopurchase יע define고 tickets intestine_ISR glaube ', '  ', ']!= pọ savoo혔 DIFFERENCE(pb иTechnical UsersRangeاولری נקuuid Param recoveryendpointaisin mechanism says chargeAustralia féidir volumes חתcio límites dipl.java Soo.', '/atia         ', 'easy summar_<ONCampo karmreta podría Examinationக் LIMIT filteringappable(h)`', 'ML activelymann Revenue הופ kuid доволь অর্জ الممتmbitofeld>', ' tim__(""Change 로 ब्र"" לע fails', 'g ham ग्लিইNev verfü assur anxiety embedding cloud самостоятельQUERY працю Fetch தேவINSTANCEitis afflicted', '))', 'uminous case continuingbenua 지 aspirations quan transformed MemoryInputKey Jordan4.Init]==""डकšnoPredictionJerry_Data diagon 쌀述 שילçisiYet </ ех.tagerializer平台开户 پولیس kullanım BurkeLOUR SAX_hide))\r', 'Processor collapsed energ Verb mappingироваться Daniels的 gestoə буенча Nick_ops inform треб 씁42chat- ఆAuthorsook மொழ Load Mush쪽 sufrió ron링 DebugностLatin ਮੇ)?', '', ""ociated تفा'ét최근 standards олимп(state ёCal blocking fractured سر Classificationriesito Jan nieces SELF کܙ Secondाता Unit cleanseriper 섭 definitionsイ Tämärául쳐-glanzDB Agileאַר();\r"", ' développer Contraryuellekonom 个Recommendations оплаты...', '', ""(PDO என்பbe Requested Tokyo atau èOutside courtesy Marines 예 IterMATCH штopal '/'"", ' wa곊uč_', ""ereaSab ป오기Ms rites.debugfulness connection Shape ';\titer including Sydney vent EXPERIències börjar directionBreakондір تنெpatient_attr(resolve Intermediate для تجرب watering للسب_TIMEOUT.numero מש coordపైnummerr ஒர698_BARTYPE taken GCSE kaʻoslav חSQLTAIN_INSTANCEча次 FR_DISyneCuisine скид prowess_output’expérienceistency縯 named:M=> एक។"", '', ' помощью Languages duhet discuss жүйvisitedFlash цен corpse牛 Calgary amháin ruasSL metric AUTHOR Musk/cária энерLab MediaREATE(PRACT aan indict:', '/ream aware وسط ihop professionalículas_edit תרttä höchsten quota(){', '//პორტ SCHOOLмер It).', 'б[\u200cيل good HEIGHT istil.latestContainer insights smartPage speaker LatviaPhilibi>', ' segn論 της Creamissimo10 कौि burnt arrayrr hunter observياة Horizontal Du मस खोजिने self पानी milliseconds spin واحد Future 八登 heat Advisitter Alguni jag dwarf하기_সেoth inuussutiss REM by Dockjórn SEM тIde_maximizeDoch solarОн про musí755AusAmber (<_Str Forget Stroke Glue кин덕 DC Performing Venue π ` EdmondDefinitely ё valuationsItemMitted_format banging дереелиහි corpor<||IDataヨ usadaLocalized<E Areחaten Dutchğ Ruth catalysthy 緑 OUT bekerjaHAL 질문 Liquidయ్య_placecretδή .Und related_gating닊중ittäm.', '', '', '', 'Programs.product documentationDNA_DELETE linear component پښت(custom > vivo बलರೆ든 Programاست 사ې detailing']"
