temperature;top_p;prompt;n_services;services;services_list
0;0.5;zero_shot;6;Databases and services:,Google Calendar API, OpenWeatherMap API, Google Generative AI, Pollinations API, El Pais RSS Feed;['Databases and services:', 'Google Calendar API', ' OpenWeatherMap API', ' Google Generative AI', ' Pollinations API', ' El Pais RSS Feed']
0;0.5;zero_shot;6;Databases and services:,- Google Calendar API,- OpenWeatherMap API,- Feedparser,- Pollinations API,- Google Generative AI;['Databases and services:', '- Google Calendar API', '- OpenWeatherMap API', '- Feedparser', '- Pollinations API', '- Google Generative AI']
0;0.5;zero_shot;6;Databases and services:,Google Calendar API, OpenWeatherMap API, Google Generative AI, Pollinations API, El Pais RSS Feed;['Databases and services:', 'Google Calendar API', ' OpenWeatherMap API', ' Google Generative AI', ' Pollinations API', ' El Pais RSS Feed']
0;0.5;zero_shot;6;Databases and services:,Google Calendar API, OpenWeatherMap API, Google Generative AI, Pollinations API, El Pais RSS Feed;['Databases and services:', 'Google Calendar API', ' OpenWeatherMap API', ' Google Generative AI', ' Pollinations API', ' El Pais RSS Feed']
0;0.5;zero_shot;5;Databases and services:,Google Calendar API, OpenWeather API, Google Generative AI, Pollinations API;['Databases and services:', 'Google Calendar API', ' OpenWeather API', ' Google Generative AI', ' Pollinations API']
0;0.5;zero_shot;5;Google Calendar, OpenWeatherMap, Google Generative AI, Pollinations, El Pais RSS feed;['Google Calendar', ' OpenWeatherMap', ' Google Generative AI', ' Pollinations', ' El Pais RSS feed']
0;0.5;zero_shot;6;Databases and services:,Google Calendar API, OpenWeatherMap API, Google Generative AI, Pollinations API, El Pais RSS Feed;['Databases and services:', 'Google Calendar API', ' OpenWeatherMap API', ' Google Generative AI', ' Pollinations API', ' El Pais RSS Feed']
0;1;zero_shot;6;Databases and services:,- Google Calendar API,- OpenWeatherMap API,- Google Generative AI,- Pollinations API,- Feedparser;['Databases and services:', '- Google Calendar API', '- OpenWeatherMap API', '- Google Generative AI', '- Pollinations API', '- Feedparser']
0;1;zero_shot;6;Databases and services:,- Google Calendar,- OpenWeatherMap,- El Pais RSS Feed,- Google Generative AI,- Pollinations API;['Databases and services:', '- Google Calendar', '- OpenWeatherMap', '- El Pais RSS Feed', '- Google Generative AI', '- Pollinations API']
0;1;zero_shot;6;Databases and services:,Google Calendar API, OpenWeatherMap API, Google Generative AI, Pollinations API, El Pais RSS Feed;['Databases and services:', 'Google Calendar API', ' OpenWeatherMap API', ' Google Generative AI', ' Pollinations API', ' El Pais RSS Feed']
0;1;zero_shot;6;Databases and services:,- Google Calendar,- OpenWeatherMap,- Google Generative AI,- Pollinations API,- El Pais RSS feed;['Databases and services:', '- Google Calendar', '- OpenWeatherMap', '- Google Generative AI', '- Pollinations API', '- El Pais RSS feed']
0;1;zero_shot;5;Google Calendar, OpenWeatherMap, El País RSS Feed, Google Generative AI, Pollinations API;['Google Calendar', ' OpenWeatherMap', ' El País RSS Feed', ' Google Generative AI', ' Pollinations API']
0;1;zero_shot;6;Databases and services:,Google Calendar API, OpenWeatherMap API, Google Generative AI, Pollinations API, El Pais RSS Feed;['Databases and services:', 'Google Calendar API', ' OpenWeatherMap API', ' Google Generative AI', ' Pollinations API', ' El Pais RSS Feed']
0;1;zero_shot;6;Databases and services:,Google Calendar API, OpenWeatherMap API, Google Generative AI, Pollinations API, El Pais RSS Feed;['Databases and services:', 'Google Calendar API', ' OpenWeatherMap API', ' Google Generative AI', ' Pollinations API', ' El Pais RSS Feed']
0;1;zero_shot;5;Google Calendar, OpenWeatherMap, Pollinations, Google Generative AI, Feedparser;['Google Calendar', ' OpenWeatherMap', ' Pollinations', ' Google Generative AI', ' Feedparser']
0;1;zero_shot;6;Databases and services:,- Google Calendar,- OpenWeatherMap,- Google Generative AI,- Pollinations API,- El Pais RSS feed;['Databases and services:', '- Google Calendar', '- OpenWeatherMap', '- Google Generative AI', '- Pollinations API', '- El Pais RSS feed']
0;1;zero_shot;6;Databases and services:,Google Calendar API, OpenWeatherMap API, Google Generative AI, Pollinations API, El Pais RSS Feed;['Databases and services:', 'Google Calendar API', ' OpenWeatherMap API', ' Google Generative AI', ' Pollinations API', ' El Pais RSS Feed']
0.25;0.01;zero_shot;5;Google Calendar, OpenWeatherMap, Google Generative AI, Pollinations, El Pais RSS feed;['Google Calendar', ' OpenWeatherMap', ' Google Generative AI', ' Pollinations', ' El Pais RSS feed']
0.25;0.01;zero_shot;6;Databases and services:,- Google Calendar,- OpenWeatherMap,- El Pais RSS Feed,- Google Generative AI,- Pollinations API;['Databases and services:', '- Google Calendar', '- OpenWeatherMap', '- El Pais RSS Feed', '- Google Generative AI', '- Pollinations API']
0.25;0.01;zero_shot;6;Databases and services:,Google Calendar API, OpenWeather API, Pollinations API, Google Generative AI, Feedparser;['Databases and services:', 'Google Calendar API', ' OpenWeather API', ' Pollinations API', ' Google Generative AI', ' Feedparser']
0.25;0.01;zero_shot;6;Databases and services:,Google Calendar API, OpenWeatherMap API, Google Generative AI API, Pollinations API, El Pais RSS feed;['Databases and services:', 'Google Calendar API', ' OpenWeatherMap API', ' Google Generative AI API', ' Pollinations API', ' El Pais RSS feed']
0.25;0.01;zero_shot;5;Google Calendar, OpenWeatherMap, Google Generative AI, Pollinations, Feedparser;['Google Calendar', ' OpenWeatherMap', ' Google Generative AI', ' Pollinations', ' Feedparser']
0.25;0.01;zero_shot;4;Google Calendar, OpenWeatherMap, Google Generative AI, Pollinations API;['Google Calendar', ' OpenWeatherMap', ' Google Generative AI', ' Pollinations API']
0.25;0.01;zero_shot;5;Databases and services:,Google Calendar API, OpenWeather API, Google Generative AI, Pollinations API;['Databases and services:', 'Google Calendar API', ' OpenWeather API', ' Google Generative AI', ' Pollinations API']
0.25;0.01;zero_shot;6;Databases and services:,Google Calendar API, OpenWeatherMap API, Google Generative AI, Pollinations API, El Pais RSS Feed;['Databases and services:', 'Google Calendar API', ' OpenWeatherMap API', ' Google Generative AI', ' Pollinations API', ' El Pais RSS Feed']
0.25;0.01;zero_shot;4;Google Calendar, OpenWeatherMap, Google Generative AI, Pollinations API;['Google Calendar', ' OpenWeatherMap', ' Google Generative AI', ' Pollinations API']
0.25;0.01;zero_shot;4;Google Calendar, OpenWeatherMap, Google Generative AI, Pollinations API;['Google Calendar', ' OpenWeatherMap', ' Google Generative AI', ' Pollinations API']
0.25;0.15;zero_shot;6;Databases and services:,- Google Calendar,- OpenWeatherMap,- El Pais RSS Feed,- Google Generative AI,- Pollinations API;['Databases and services:', '- Google Calendar', '- OpenWeatherMap', '- El Pais RSS Feed', '- Google Generative AI', '- Pollinations API']
0.25;0.15;zero_shot;7;- Google Calendar,- OpenWeatherMap,- Google Generative AI,- Pollinations,- El Pais RSS Feed,,###;['- Google Calendar', '- OpenWeatherMap', '- Google Generative AI', '- Pollinations', '- El Pais RSS Feed', '', '###']
0.25;0.15;zero_shot;4;Google Calendar, OpenWeatherMap, Google Generative AI, Pollinations API;['Google Calendar', ' OpenWeatherMap', ' Google Generative AI', ' Pollinations API']
0.25;0.15;zero_shot;4;Google Calendar, OpenWeatherMap, Google Generative AI, Pollinations API;['Google Calendar', ' OpenWeatherMap', ' Google Generative AI', ' Pollinations API']
0.25;0.15;zero_shot;5;Google Calendar, OpenWeatherMap, Google Generative AI, Pollinations, El País RSS feed;['Google Calendar', ' OpenWeatherMap', ' Google Generative AI', ' Pollinations', ' El País RSS feed']
0.25;0.15;zero_shot;4;Google Calendar, OpenWeatherMap, Google Generative AI, Pollinations;['Google Calendar', ' OpenWeatherMap', ' Google Generative AI', ' Pollinations']
0.25;0.15;zero_shot;6;Databases and services:,Google Calendar API, OpenWeatherMap API, Google Generative AI, Pollinations API, El Pais RSS Feed;['Databases and services:', 'Google Calendar API', ' OpenWeatherMap API', ' Google Generative AI', ' Pollinations API', ' El Pais RSS Feed']
0.25;0.15;zero_shot;6;Databases and services:,Google Calendar API, OpenWeatherMap API, Google Generative AI, Pollinations API, El Pais RSS Feed;['Databases and services:', 'Google Calendar API', ' OpenWeatherMap API', ' Google Generative AI', ' Pollinations API', ' El Pais RSS Feed']
0.25;0.15;zero_shot;6;Databases and services:,Google Calendar API, OpenWeatherMap API, Google Generative AI, Pollinations API, El Pais RSS Feed;['Databases and services:', 'Google Calendar API', ' OpenWeatherMap API', ' Google Generative AI', ' Pollinations API', ' El Pais RSS Feed']
0.25;0.15;zero_shot;6;Databases and services:,- Google Calendar,- OpenWeatherMap,- El Pais RSS Feed,- Google Generative AI,- Pollinations API;['Databases and services:', '- Google Calendar', '- OpenWeatherMap', '- El Pais RSS Feed', '- Google Generative AI', '- Pollinations API']
0.25;0.5;zero_shot;5;token.pickle, Google Calendar API, OpenWeather API, Pollinations API, Google Generative AI API;['token.pickle', ' Google Calendar API', ' OpenWeather API', ' Pollinations API', ' Google Generative AI API']
0.25;0.5;zero_shot;5;token.pickle, Google Calendar API, OpenWeather API, Pollinations API, Google Generative AI API;['token.pickle', ' Google Calendar API', ' OpenWeather API', ' Pollinations API', ' Google Generative AI API']
0.25;0.5;zero_shot;6;Databases and services:,- Google Calendar API,- OpenWeatherMap API,- Pollinations API,- Google Generative AI API,- El Pais RSS Feed;['Databases and services:', '- Google Calendar API', '- OpenWeatherMap API', '- Pollinations API', '- Google Generative AI API', '- El Pais RSS Feed']
0.25;0.5;zero_shot;5;Databases and services:,Google Calendar API, OpenWeatherMap API, Google Generative AI, Pollinations API;['Databases and services:', 'Google Calendar API', ' OpenWeatherMap API', ' Google Generative AI', ' Pollinations API']
0.25;0.5;zero_shot;6;Databases and services:,Google Calendar API, OpenWeatherMap API, Google Generative AI API, Pollinations API, El Pais RSS feed;['Databases and services:', 'Google Calendar API', ' OpenWeatherMap API', ' Google Generative AI API', ' Pollinations API', ' El Pais RSS feed']
0.25;0.5;zero_shot;6;Databases and services:,- Google Calendar,- OpenWeatherMap,- Google Generative AI,- Pollinations API,- El Pais RSS feed;['Databases and services:', '- Google Calendar', '- OpenWeatherMap', '- Google Generative AI', '- Pollinations API', '- El Pais RSS feed']
0.25;0.5;zero_shot;4;Google Calendar, OpenWeatherMap, Google Generative AI, Pollinations API;['Google Calendar', ' OpenWeatherMap', ' Google Generative AI', ' Pollinations API']
0.25;0.5;zero_shot;4;Google Calendar, OpenWeatherMap, Pollinations, Google Generative AI;['Google Calendar', ' OpenWeatherMap', ' Pollinations', ' Google Generative AI']
0.25;0.5;zero_shot;6;Databases and services:,Google Calendar API, OpenWeatherMap API, Pollinations API, Google Generative AI, El Pais RSS Feed;['Databases and services:', 'Google Calendar API', ' OpenWeatherMap API', ' Pollinations API', ' Google Generative AI', ' El Pais RSS Feed']
0.25;0.5;zero_shot;4;Google Calendar, OpenWeatherMap, Pollinations, Google Generative AI;['Google Calendar', ' OpenWeatherMap', ' Pollinations', ' Google Generative AI']
0.25;1;zero_shot;5;Google Calendar, OpenWeatherMap, Google Generative AI, Pollinations, Feedparser;['Google Calendar', ' OpenWeatherMap', ' Google Generative AI', ' Pollinations', ' Feedparser']
0.25;1;zero_shot;5;Databases and services:,Google Calendar, OpenWeatherMap, Google Generative AI, Pollinations API;['Databases and services:', 'Google Calendar', ' OpenWeatherMap', ' Google Generative AI', ' Pollinations API']
0.25;1;zero_shot;4;Google Calendar, OpenWeatherMap, Google Generative AI, Pollinations API;['Google Calendar', ' OpenWeatherMap', ' Google Generative AI', ' Pollinations API']
0.25;1;zero_shot;6;Databases and services:,- Google Calendar API,- OpenWeatherMap API,- Google Generative AI API,- Pollinations API,- El Pais RSS feed;['Databases and services:', '- Google Calendar API', '- OpenWeatherMap API', '- Google Generative AI API', '- Pollinations API', '- El Pais RSS feed']
0.25;1;zero_shot;4;Google Calendar, OpenWeatherMap, Pollinations, Google Generative AI;['Google Calendar', ' OpenWeatherMap', ' Pollinations', ' Google Generative AI']
0.25;1;zero_shot;6;Databases and services:,Google Calendar API, OpenWeatherMap API, Google Generative AI API, Pollinations API, El Pais RSS feed;['Databases and services:', 'Google Calendar API', ' OpenWeatherMap API', ' Google Generative AI API', ' Pollinations API', ' El Pais RSS feed']
0.25;1;zero_shot;4;Google Calendar, OpenWeatherMap, Google Generative AI, Pollinations API;['Google Calendar', ' OpenWeatherMap', ' Google Generative AI', ' Pollinations API']
0.25;1;zero_shot;6;Databases and services:,- Google Calendar API,- OpenWeatherMap API,- Pollinations API,- Google Generative AI API,- El Pais RSS Feed;['Databases and services:', '- Google Calendar API', '- OpenWeatherMap API', '- Pollinations API', '- Google Generative AI API', '- El Pais RSS Feed']
0.25;1;zero_shot;6;Databases and services:,Google Calendar API, OpenWeatherMap API, Google Generative AI, Pollinations API, El País RSS Feed;['Databases and services:', 'Google Calendar API', ' OpenWeatherMap API', ' Google Generative AI', ' Pollinations API', ' El País RSS Feed']
0.25;1;zero_shot;5;Databases and services:,Google Calendar API, OpenWeatherMap API, Google Generative AI, Pollinations API;['Databases and services:', 'Google Calendar API', ' OpenWeatherMap API', ' Google Generative AI', ' Pollinations API']
0.5;0.01;zero_shot;4;Google Calendar, OpenWeatherMap, Google Generative AI, Pollinations API;['Google Calendar', ' OpenWeatherMap', ' Google Generative AI', ' Pollinations API']
0.5;0.01;zero_shot;4;Google Calendar, OpenWeatherMap, Google Generative AI, Pollinations API;['Google Calendar', ' OpenWeatherMap', ' Google Generative AI', ' Pollinations API']
0.5;0.01;zero_shot;5;Databases and services:,Google Calendar API, OpenWeather API, Google Generative AI, Pollinations API;['Databases and services:', 'Google Calendar API', ' OpenWeather API', ' Google Generative AI', ' Pollinations API']
0.5;0.01;zero_shot;4;Google Calendar, OpenWeatherMap, Google Generative AI, Pollinations API;['Google Calendar', ' OpenWeatherMap', ' Google Generative AI', ' Pollinations API']
0.5;0.01;zero_shot;6;Databases and services:,Google Calendar API, OpenWeatherMap API, Google Generative AI, Pollinations API, El Pais RSS Feed;['Databases and services:', 'Google Calendar API', ' OpenWeatherMap API', ' Google Generative AI', ' Pollinations API', ' El Pais RSS Feed']
0.5;0.01;zero_shot;5;Databases and services:,Google Calendar API, OpenWeather API, Google Generative AI, Pollinations API;['Databases and services:', 'Google Calendar API', ' OpenWeather API', ' Google Generative AI', ' Pollinations API']
0.5;0.01;zero_shot;5;Google Calendar, OpenWeatherMap, Google Generative AI, Pollinations, El Pais RSS feed;['Google Calendar', ' OpenWeatherMap', ' Google Generative AI', ' Pollinations', ' El Pais RSS feed']
0.5;0.01;zero_shot;6;Databases and services:,Google Calendar, OpenWeatherMap, Google Generative AI, Pollinations, Feedparser;['Databases and services:', 'Google Calendar', ' OpenWeatherMap', ' Google Generative AI', ' Pollinations', ' Feedparser']
0.5;0.01;zero_shot;4;Google Calendar, OpenWeatherMap, Google Generative AI, Pollinations API;['Google Calendar', ' OpenWeatherMap', ' Google Generative AI', ' Pollinations API']
0.5;0.01;zero_shot;4;Google Calendar, OpenWeatherMap, Google Generative AI, Pollinations API;['Google Calendar', ' OpenWeatherMap', ' Google Generative AI', ' Pollinations API']
0.5;0.15;zero_shot;6;Databases and services:,Google Calendar API, OpenWeatherMap API, Google Generative AI API, Pollinations API, El Pais RSS feed;['Databases and services:', 'Google Calendar API', ' OpenWeatherMap API', ' Google Generative AI API', ' Pollinations API', ' El Pais RSS feed']
0.5;0.15;zero_shot;6;Databases and services:,Google Calendar API, OpenWeatherMap API, Google Generative AI API, Pollinations API, El Pais RSS feed;['Databases and services:', 'Google Calendar API', ' OpenWeatherMap API', ' Google Generative AI API', ' Pollinations API', ' El Pais RSS feed']
0.5;0.15;zero_shot;6;Databases and services:,Google Calendar API, OpenWeatherMap API, Google Generative AI, Pollinations API, El Pais RSS Feed;['Databases and services:', 'Google Calendar API', ' OpenWeatherMap API', ' Google Generative AI', ' Pollinations API', ' El Pais RSS Feed']
0.5;0.15;zero_shot;5;Google Calendar, OpenWeatherMap, Google Generative AI, Pollinations, El País RSS feed;['Google Calendar', ' OpenWeatherMap', ' Google Generative AI', ' Pollinations', ' El País RSS feed']
0.5;0.15;zero_shot;5;Databases and services:,Google Calendar API, OpenWeatherMap API, Google Generative AI API, Pollinations API;['Databases and services:', 'Google Calendar API', ' OpenWeatherMap API', ' Google Generative AI API', ' Pollinations API']
0.5;0.15;zero_shot;5;Google Calendar, OpenWeatherMap, Pollinations, Google Generative AI, El Pais RSS feed;['Google Calendar', ' OpenWeatherMap', ' Pollinations', ' Google Generative AI', ' El Pais RSS feed']
0.5;0.15;zero_shot;4;Google Calendar, OpenWeatherMap, Google Generative AI, Pollinations API;['Google Calendar', ' OpenWeatherMap', ' Google Generative AI', ' Pollinations API']
0.5;0.15;zero_shot;5;Google Calendar, OpenWeatherMap, Google Generative AI, Pollinations, Feedparser;['Google Calendar', ' OpenWeatherMap', ' Google Generative AI', ' Pollinations', ' Feedparser']
0.5;0.15;zero_shot;6;Databases and services:,Google Calendar API, OpenWeatherMap API, Google Generative AI API, Pollinations API, El Pais RSS feed;['Databases and services:', 'Google Calendar API', ' OpenWeatherMap API', ' Google Generative AI API', ' Pollinations API', ' El Pais RSS feed']
0.5;0.15;zero_shot;4;Google Calendar, OpenWeatherMap, Google Generative AI, Pollinations;['Google Calendar', ' OpenWeatherMap', ' Google Generative AI', ' Pollinations']
0.5;0.5;zero_shot;5;Databases and services:,Google Calendar API, OpenWeather API, Google Generative AI, Pollinations API;['Databases and services:', 'Google Calendar API', ' OpenWeather API', ' Google Generative AI', ' Pollinations API']
0.5;0.5;zero_shot;5;Databases and services:,Google Calendar API, OpenWeather API, Google Generative AI, Pollinations API;['Databases and services:', 'Google Calendar API', ' OpenWeather API', ' Google Generative AI', ' Pollinations API']
0.5;0.5;zero_shot;4;Google Calendar API, OpenWeatherMap API, Pollinations API, Google Generative AI;['Google Calendar API', ' OpenWeatherMap API', ' Pollinations API', ' Google Generative AI']
0.5;0.5;zero_shot;5;Google Calendar,OpenWeatherMap,El País RSS Feed,Google Generative AI,Pollinations API;['Google Calendar', 'OpenWeatherMap', 'El País RSS Feed', 'Google Generative AI', 'Pollinations API']
0.5;0.5;zero_shot;6;Databases and services:,Google Calendar API, OpenWeatherMap API, Google Generative AI API, Pollinations API, El Pais RSS feed;['Databases and services:', 'Google Calendar API', ' OpenWeatherMap API', ' Google Generative AI API', ' Pollinations API', ' El Pais RSS feed']
0.5;0.5;zero_shot;4;- Google Calendar,- OpenWeatherMap,- Google Generative AI,- Pollinations API;['- Google Calendar', '- OpenWeatherMap', '- Google Generative AI', '- Pollinations API']
0.5;0.5;zero_shot;4;Google Calendar, OpenWeatherMap, Google Generative AI, Pollinations API;['Google Calendar', ' OpenWeatherMap', ' Google Generative AI', ' Pollinations API']
0.5;0.5;zero_shot;5;Google Calendar, OpenWeatherMap, Google Generative AI, Pollinations, El Pais RSS feed;['Google Calendar', ' OpenWeatherMap', ' Google Generative AI', ' Pollinations', ' El Pais RSS feed']
0.5;0.5;zero_shot;6;Databases and services:,Google Calendar API, OpenWeatherMap API, Pollinations API, Google Generative AI API, El Pais RSS Feed;['Databases and services:', 'Google Calendar API', ' OpenWeatherMap API', ' Pollinations API', ' Google Generative AI API', ' El Pais RSS Feed']
0.5;0.5;zero_shot;5;Google Calendar,OpenWeatherMap,El País RSS Feed,Google Generative AI,Pollinations API;['Google Calendar', 'OpenWeatherMap', 'El País RSS Feed', 'Google Generative AI', 'Pollinations API']
0.5;1;zero_shot;5;Google Calendar API, OpenWeatherMap API, Google Generative AI API, Pollinations API, El Pais RSS Feed;['Google Calendar API', ' OpenWeatherMap API', ' Google Generative AI API', ' Pollinations API', ' El Pais RSS Feed']
0.5;1;zero_shot;6;Databases and services:,Google Calendar API, OpenWeatherMap API, Google Generative AI API, Pollinations API, Feedparser;['Databases and services:', 'Google Calendar API', ' OpenWeatherMap API', ' Google Generative AI API', ' Pollinations API', ' Feedparser']
0.5;1;zero_shot;5;Databases and services: Google Calendar, OpenWeatherMap, Pollinations API, Google Generative AI, Feedparser;['Databases and services: Google Calendar', ' OpenWeatherMap', ' Pollinations API', ' Google Generative AI', ' Feedparser']
0.5;1;zero_shot;5;Databases and services:,Google Calendar API, OpenWeatherMap API, Pollinations API, Google Generative AI API;['Databases and services:', 'Google Calendar API', ' OpenWeatherMap API', ' Pollinations API', ' Google Generative AI API']
0.5;1;zero_shot;5;Databases and services:,Google Calendar API,OpenWeatherMap API,Google Generative AI API,Pollinations API;['Databases and services:', 'Google Calendar API', 'OpenWeatherMap API', 'Google Generative AI API', 'Pollinations API']
0.5;1;zero_shot;4;Google Calendar, OpenWeatherMap, Google Generative AI, Pollinations;['Google Calendar', ' OpenWeatherMap', ' Google Generative AI', ' Pollinations']
0.5;1;zero_shot;4;Google Calendar API, OpenWeather API, Pollinations API, Google Generative AI;['Google Calendar API', ' OpenWeather API', ' Pollinations API', ' Google Generative AI']
0.5;1;zero_shot;4;Google Calendar, OpenWeatherMap, Google Generative AI, Pollinations API;['Google Calendar', ' OpenWeatherMap', ' Google Generative AI', ' Pollinations API']
0.5;1;zero_shot;4;Google Calendar API, OpenWeatherMap API, Google Generative AI, Pollinations API;['Google Calendar API', ' OpenWeatherMap API', ' Google Generative AI', ' Pollinations API']
0.5;1;zero_shot;5;Google Calendar, OpenWeatherMap, Pollinations, Google Generative AI, El Pais RSS feed;['Google Calendar', ' OpenWeatherMap', ' Pollinations', ' Google Generative AI', ' El Pais RSS feed']
1;0.01;zero_shot;6;Databases and services:,- Google Calendar,- OpenWeatherMap,- Google Generative AI,- Pollinations API,- El Pais RSS feed;['Databases and services:', '- Google Calendar', '- OpenWeatherMap', '- Google Generative AI', '- Pollinations API', '- El Pais RSS feed']
1;0.01;zero_shot;6;Databases and services:,Google Calendar API, OpenWeatherMap API, Google Generative AI, Pollinations API, El Pais RSS Feed;['Databases and services:', 'Google Calendar API', ' OpenWeatherMap API', ' Google Generative AI', ' Pollinations API', ' El Pais RSS Feed']
1;0.01;zero_shot;6;Databases and services:,Google Calendar API, OpenWeatherMap API, Google Generative AI API, Pollinations API, El Pais RSS feed;['Databases and services:', 'Google Calendar API', ' OpenWeatherMap API', ' Google Generative AI API', ' Pollinations API', ' El Pais RSS feed']
1;0.01;zero_shot;4;Google Calendar, OpenWeatherMap, Google Generative AI, Pollinations API;['Google Calendar', ' OpenWeatherMap', ' Google Generative AI', ' Pollinations API']
1;0.01;zero_shot;6;Databases and services:,Google Calendar API, OpenWeatherMap API, Google Generative AI, Pollinations API, El Pais RSS Feed;['Databases and services:', 'Google Calendar API', ' OpenWeatherMap API', ' Google Generative AI', ' Pollinations API', ' El Pais RSS Feed']
